"mins","pol","risk","hours","city","region","tipping","harm"
785,33,1.06814070451958,13.0833333333333,"Istanbul","Asia",3,11.6666666666667
790,33,1.0721268650229,13.1666666666667,"Istanbul","Asia",3,11.6666666666667
795,33,1.07613910334807,13.25,"Istanbul","Asia",3,11.6666666666667
800,33,1.08017749486284,13.3333333333333,"Istanbul","Asia",3,11.6666666666667
805,33,1.08424211650021,13.4166666666667,"Istanbul","Asia",3,11.6666666666667
810,33,1.08833304674088,13.5,"Istanbul","Asia",3,11.6666666666667
815,33,1.09245036559639,13.5833333333333,"Istanbul","Asia",3,11.6666666666667
820,33,1.09659415459287,13.6666666666667,"Istanbul","Asia",3,11.6666666666667
825,33,1.10076449675546,13.75,"Istanbul","Asia",3,11.6666666666667
830,33,1.10496147659325,13.8333333333333,"Istanbul","Asia",3,11.6666666666667
835,33,1.10918518008491,13.9166666666667,"Istanbul","Asia",3,11.6666666666667
840,33,1.11343569466472,14,"Istanbul","Asia",3,11.6666666666667
845,33,1.11771310920935,14.0833333333333,"Istanbul","Asia",3,11.6666666666667
850,33,1.12201751402495,14.1666666666667,"Istanbul","Asia",3,11.6666666666667
855,33,1.1263490008349,14.25,"Istanbul","Asia",3,11.6666666666667
860,33,1.13070766276801,14.3333333333333,"Istanbul","Asia",3,11.6666666666667
865,33,1.13509359434712,14.4166666666667,"Istanbul","Asia",3,11.6666666666667
870,33,1.1395068914783,14.5,"Istanbul","Asia",3,11.6666666666667
875,33,1.14394765144036,14.5833333333333,"Istanbul","Asia",3,11.6666666666667
880,33,1.14841597287486,14.6666666666667,"Istanbul","Asia",3,11.6666666666667
885,33,1.15291195577655,14.75,"Istanbul","Asia",3,11.6666666666667
890,33,1.15743570148419,14.8333333333333,"Istanbul","Asia",3,11.6666666666667
895,33,1.16198731267175,14.9166666666667,"Istanbul","Asia",3,11.6666666666667
900,33,1.16656689334001,15,"Istanbul","Asia",3,11.6666666666667
905,33,1.17117454880854,15.0833333333333,"Istanbul","Asia",3,11.6666666666667
910,33,1.17581038570802,15.1666666666667,"Istanbul","Asia",3,11.6666666666667
915,33,1.18047451197292,15.25,"Istanbul","Asia",3,11.6666666666667
920,33,1.18516703683454,15.3333333333333,"Istanbul","Asia",3,11.6666666666667
925,33,1.18988807081427,15.4166666666667,"Istanbul","Asia",3,11.6666666666667
930,33,1.19463772571738,15.5,"Istanbul","Asia",3,11.6666666666667
935,33,1.19941611462686,15.5833333333333,"Istanbul","Asia",3,11.6666666666667
940,33,1.20422335189781,15.6666666666667,"Istanbul","Asia",3,11.6666666666667
945,33,1.20905955315193,15.75,"Istanbul","Asia",3,11.6666666666667
950,33,1.21392483527241,15.8333333333333,"Istanbul","Asia",3,11.6666666666667
955,33,1.21881931639904,15.9166666666667,"Istanbul","Asia",3,11.6666666666667
960,33,1.22374311592364,16,"Istanbul","Asia",3,11.6666666666667
965,33,1.2286963544857,16.0833333333333,"Istanbul","Asia",3,11.6666666666667
970,33,1.23367915396829,16.1666666666667,"Istanbul","Asia",3,11.6666666666667
975,33,1.23869163749427,16.25,"Istanbul","Asia",3,11.6666666666667
980,33,1.24373392942264,16.3333333333333,"Istanbul","Asia",3,11.6666666666667
985,33,1.24880615534526,16.4166666666667,"Istanbul","Asia",3,11.6666666666667
990,33,1.25390844208366,16.5,"Istanbul","Asia",3,11.6666666666667
995,33,1.25904091768616,16.5833333333333,"Istanbul","Asia",3,11.6666666666667
1000,33,1.26420371142524,16.6666666666667,"Istanbul","Asia",3,11.6666666666667
1005,33,1.26939695379498,16.75,"Istanbul","Asia",3,11.6666666666667
1010,33,1.2746207765089,16.8333333333333,"Istanbul","Asia",3,11.6666666666667
1015,33,1.27987531249784,16.9166666666667,"Istanbul","Asia",3,11.6666666666667
1020,33,1.28516069590812,17,"Istanbul","Asia",3,11.6666666666667
1025,33,1.2904770620999,17.0833333333333,"Istanbul","Asia",3,11.6666666666667
1030,33,1.29582454764566,17.1666666666667,"Istanbul","Asia",3,11.6666666666667
1035,33,1.30120329032897,17.25,"Istanbul","Asia",3,11.6666666666667
1040,33,1.30661342914332,17.3333333333333,"Istanbul","Asia",3,11.6666666666667
1045,33,1.31205510429123,17.4166666666667,"Istanbul","Asia",3,11.6666666666667
1050,33,1.31752845718349,17.5,"Istanbul","Asia",3,11.6666666666667
1055,33,1.32303363043855,17.5833333333333,"Istanbul","Asia",3,11.6666666666667
1060,33,1.32857076788209,17.6666666666667,"Istanbul","Asia",3,11.6666666666667
1065,33,1.33414001454678,17.75,"Istanbul","Asia",3,11.6666666666667
1070,33,1.33974151667216,17.8333333333333,"Istanbul","Asia",3,11.6666666666667
1075,33,1.34537542170469,17.9166666666667,"Istanbul","Asia",3,11.6666666666667
1080,33,1.35104187829795,18,"Istanbul","Asia",3,11.6666666666667
1085,33,1.35674103631298,18.0833333333333,"Istanbul","Asia",3,11.6666666666667
1090,33,1.36247304681881,18.1666666666667,"Istanbul","Asia",3,11.6666666666667
1095,33,1.36823806209303,18.25,"Istanbul","Asia",3,11.6666666666667
1100,33,1.37403623562265,18.3333333333333,"Istanbul","Asia",3,11.6666666666667
1105,33,1.37986772210493,18.4166666666667,"Istanbul","Asia",3,11.6666666666667
1110,33,1.38573267744849,18.5,"Istanbul","Asia",3,11.6666666666667
1115,33,1.39163125877446,18.5833333333333,"Istanbul","Asia",3,11.6666666666667
1120,33,1.39756362441781,18.6666666666667,"Istanbul","Asia",3,11.6666666666667
1125,33,1.40352993392875,18.75,"Istanbul","Asia",3,11.6666666666667
1130,33,1.40953034807435,18.8333333333333,"Istanbul","Asia",3,11.6666666666667
1135,33,1.41556502884016,18.9166666666667,"Istanbul","Asia",3,11.6666666666667
1140,33,1.42163413943205,19,"Istanbul","Asia",3,11.6666666666667
1145,33,1.42773784427815,19.0833333333333,"Istanbul","Asia",3,11.6666666666667
1150,33,1.43387630903086,19.1666666666667,"Istanbul","Asia",3,11.6666666666667
1155,33,1.44004970056899,19.25,"Istanbul","Asia",3,11.6666666666667
1160,33,1.44625818700008,19.3333333333333,"Istanbul","Asia",3,11.6666666666667
1165,33,1.45250193766275,19.4166666666667,"Istanbul","Asia",3,11.6666666666667
1170,33,1.45878112312917,19.5,"Istanbul","Asia",3,11.6666666666667
1175,33,1.46509591520768,19.5833333333333,"Istanbul","Asia",3,11.6666666666667
1180,33,1.4714464869455,19.6666666666667,"Istanbul","Asia",3,11.6666666666667
1185,33,1.47783301263149,19.75,"Istanbul","Asia",3,11.6666666666667
1190,33,1.48425566779911,19.8333333333333,"Istanbul","Asia",3,11.6666666666667
1195,33,1.4907146292294,19.9166666666667,"Istanbul","Asia",3,11.6666666666667
1200,33,1.49721007495411,20,"Istanbul","Asia",3,11.6666666666667
1205,33,1.50374218425888,20.0833333333333,"Istanbul","Asia",3,11.6666666666667
1210,33,1.51031113768658,20.1666666666667,"Istanbul","Asia",3,11.6666666666667
1215,33,1.51691711704067,20.25,"Istanbul","Asia",3,11.6666666666667
1220,33,1.52356030538875,20.3333333333333,"Istanbul","Asia",3,11.6666666666667
1225,33,1.5302408870661,20.4166666666667,"Istanbul","Asia",3,11.6666666666667
1230,33,1.53695904767938,20.5,"Istanbul","Asia",3,11.6666666666667
1235,33,1.54371497411043,20.5833333333333,"Istanbul","Asia",3,11.6666666666667
1240,33,1.5505088545201,20.6666666666667,"Istanbul","Asia",3,11.6666666666667
1245,33,1.55734087835221,20.75,"Istanbul","Asia",3,11.6666666666667
1250,33,1.56421123633759,20.8333333333333,"Istanbul","Asia",3,11.6666666666667
1255,33,1.57112012049825,20.9166666666667,"Istanbul","Asia",3,11.6666666666667
1260,33,1.57806772415152,21,"Istanbul","Asia",3,11.6666666666667
1265,33,1.58505424191441,21.0833333333333,"Istanbul","Asia",3,11.6666666666667
1270,33,1.59207986970798,21.1666666666667,"Istanbul","Asia",3,11.6666666666667
1275,33,1.5991448047618,21.25,"Istanbul","Asia",3,11.6666666666667
1280,33,1.6062492456185,21.3333333333333,"Istanbul","Asia",3,11.6666666666667
1285,33,1.61339339213844,21.4166666666667,"Istanbul","Asia",3,11.6666666666667
1290,33,1.62057744550437,21.5,"Istanbul","Asia",3,11.6666666666667
1295,33,1.62780160822625,21.5833333333333,"Istanbul","Asia",3,11.6666666666667
1300,33,1.63506608414615,21.6666666666667,"Istanbul","Asia",3,11.6666666666667
1305,33,1.64237107844317,21.75,"Istanbul","Asia",3,11.6666666666667
1310,33,1.64971679763849,21.8333333333333,"Istanbul","Asia",3,11.6666666666667
1315,33,1.6571034496005,21.9166666666667,"Istanbul","Asia",3,11.6666666666667
1320,33,1.66453124354994,22,"Istanbul","Asia",3,11.6666666666667
1325,33,1.67200039006521,22.0833333333333,"Istanbul","Asia",3,11.6666666666667
1330,33,1.6795111010877,22.1666666666667,"Istanbul","Asia",3,11.6666666666667
1335,33,1.68706358992722,22.25,"Istanbul","Asia",3,11.6666666666667
1340,33,1.69465807126746,22.3333333333333,"Istanbul","Asia",3,11.6666666666667
1345,33,1.7022947611716,22.4166666666667,"Istanbul","Asia",3,11.6666666666667
1350,33,1.70997387708792,22.5,"Istanbul","Asia",3,11.6666666666667
1355,33,1.71769563785554,22.5833333333333,"Istanbul","Asia",3,11.6666666666667
1360,33,1.72546026371021,22.6666666666667,"Istanbul","Asia",3,11.6666666666667
1365,33,1.73326797629013,22.75,"Istanbul","Asia",3,11.6666666666667
1370,33,1.74111899864198,22.8333333333333,"Istanbul","Asia",3,11.6666666666667
1375,33,1.74901355522681,22.9166666666667,"Istanbul","Asia",3,11.6666666666667
1380,33,1.75695187192622,23,"Istanbul","Asia",3,11.6666666666667
1385,33,1.76493417604847,23.0833333333333,"Istanbul","Asia",3,11.6666666666667
1390,33,1.77296069633469,23.1666666666667,"Istanbul","Asia",3,11.6666666666667
1395,33,1.7810316629652,23.25,"Istanbul","Asia",3,11.6666666666667
1400,33,1.78914730756587,23.3333333333333,"Istanbul","Asia",3,11.6666666666667
1405,33,1.79730786321457,23.4166666666667,"Istanbul","Asia",3,11.6666666666667
1410,33,1.80551356444762,23.5,"Istanbul","Asia",3,11.6666666666667
1415,33,1.81376464726644,23.5833333333333,"Istanbul","Asia",3,11.6666666666667
1420,33,1.82206134914414,23.6666666666667,"Istanbul","Asia",3,11.6666666666667
1425,33,1.83040390903228,23.75,"Istanbul","Asia",3,11.6666666666667
1430,33,1.8387925673676,23.8333333333333,"Istanbul","Asia",3,11.6666666666667
1435,33,1.84722756607894,23.9166666666667,"Istanbul","Asia",3,11.6666666666667
1440,33,1.85570914859409,24,"Istanbul","Asia",3,11.6666666666667
0,41,1,0,"Johannesburg","Africa",1.91666666666667,7.58333333333333
5,41,0.928697758768971,0.0833333333333333,"Johannesburg","Africa",1.91666666666667,7.58333333333333
10,41,0.90528691440395,0.166666666666667,"Johannesburg","Africa",1.91666666666667,7.58333333333333
15,41,0.889527271261125,0.25,"Johannesburg","Africa",1.91666666666667,7.58333333333333
20,41,0.87765519906585,0.333333333333333,"Johannesburg","Africa",1.91666666666667,7.58333333333333
25,41,0.868227520919449,0.416666666666667,"Johannesburg","Africa",1.91666666666667,7.58333333333333
30,41,0.860511073121373,0.5,"Johannesburg","Africa",1.91666666666667,7.58333333333333
35,41,0.854074303830879,0.583333333333333,"Johannesburg","Africa",1.91666666666667,7.58333333333333
40,41,0.848638549085941,0.666666666666667,"Johannesburg","Africa",1.91666666666667,7.58333333333333
45,41,0.844011952937117,0.75,"Johannesburg","Africa",1.91666666666667,7.58333333333333
50,41,0.840056041339667,0.833333333333333,"Johannesburg","Africa",1.91666666666667,7.58333333333333
55,41,0.83666717797861,0.916666666666667,"Johannesburg","Africa",1.91666666666667,7.58333333333333
60,41,0.833765535833284,1,"Johannesburg","Africa",1.91666666666667,7.58333333333333
65,41,0.831288171888413,1.08333333333333,"Johannesburg","Africa",1.91666666666667,7.58333333333333
70,41,0.829184483707716,1.16666666666667,"Johannesburg","Africa",1.91666666666667,7.58333333333333
75,41,0.827413119154144,1.25,"Johannesburg","Africa",1.91666666666667,7.58333333333333
80,41,0.825939809911594,1.33333333333333,"Johannesburg","Africa",1.91666666666667,7.58333333333333
85,41,0.824735813012203,1.41666666666667,"Johannesburg","Africa",1.91666666666667,7.58333333333333
90,41,0.823776764562122,1.5,"Johannesburg","Africa",1.91666666666667,7.58333333333333
95,41,0.823041820173357,1.58333333333333,"Johannesburg","Africa",1.91666666666667,7.58333333333333
100,41,0.822512999332083,1.66666666666667,"Johannesburg","Africa",1.91666666666667,7.58333333333333
105,41,0.822174677721684,1.75,"Johannesburg","Africa",1.91666666666667,7.58333333333333
110,41,0.822013188785971,1.83333333333333,"Johannesburg","Africa",1.91666666666667,7.58333333333333
115,41,0.82201650722407,1.91666666666667,"Johannesburg","Africa",1.91666666666667,7.58333333333333
120,41,0.822173994809351,2,"Johannesburg","Africa",1.91666666666667,7.58333333333333
125,41,0.822476194226982,2.08333333333333,"Johannesburg","Africa",1.91666666666667,7.58333333333333
130,41,0.822914660340757,2.16666666666667,"Johannesburg","Africa",1.91666666666667,7.58333333333333
135,41,0.823481820946342,2.25,"Johannesburg","Africa",1.91666666666667,7.58333333333333
140,41,0.824170860980845,2.33333333333333,"Johannesburg","Africa",1.91666666666667,7.58333333333333
145,41,0.824975625559688,2.41666666666667,"Johannesburg","Africa",1.91666666666667,7.58333333333333
150,41,0.825890538250782,2.5,"Johannesburg","Africa",1.91666666666667,7.58333333333333
155,41,0.826910531775435,2.58333333333333,"Johannesburg","Africa",1.91666666666667,7.58333333333333
160,41,0.82803098891622,2.66666666666667,"Johannesburg","Africa",1.91666666666667,7.58333333333333
165,41,0.829247691864313,2.75,"Johannesburg","Africa",1.91666666666667,7.58333333333333
170,41,0.830556778588253,2.83333333333333,"Johannesburg","Africa",1.91666666666667,7.58333333333333
175,41,0.831954705078241,2.91666666666667,"Johannesburg","Africa",1.91666666666667,7.58333333333333
180,41,0.833438212533948,3,"Johannesburg","Africa",1.91666666666667,7.58333333333333
185,41,0.835004298732899,3.08333333333333,"Johannesburg","Africa",1.91666666666667,7.58333333333333
190,41,0.836650192951345,3.16666666666667,"Johannesburg","Africa",1.91666666666667,7.58333333333333
195,41,0.838373333917562,3.25,"Johannesburg","Africa",1.91666666666667,7.58333333333333
200,41,0.840171350364835,3.33333333333333,"Johannesburg","Africa",1.91666666666667,7.58333333333333
205,41,0.842042043822149,3.41666666666667,"Johannesburg","Africa",1.91666666666667,7.58333333333333
210,41,0.843983373338456,3.5,"Johannesburg","Africa",1.91666666666667,7.58333333333333
215,41,0.84599344188383,3.58333333333333,"Johannesburg","Africa",1.91666666666667,7.58333333333333
220,41,0.848070484209948,3.66666666666667,"Johannesburg","Africa",1.91666666666667,7.58333333333333
225,41,0.850212855984749,3.75,"Johannesburg","Africa",1.91666666666667,7.58333333333333
230,41,0.852419024043151,3.83333333333333,"Johannesburg","Africa",1.91666666666667,7.58333333333333
235,41,0.854687557618219,3.91666666666667,"Johannesburg","Africa",1.91666666666667,7.58333333333333
240,41,0.857017120436177,4,"Johannesburg","Africa",1.91666666666667,7.58333333333333
245,41,0.859406463574558,4.08333333333333,"Johannesburg","Africa",1.91666666666667,7.58333333333333
250,41,0.861854418996349,4.16666666666667,"Johannesburg","Africa",1.91666666666667,7.58333333333333
255,41,0.864359893684405,4.25,"Johannesburg","Africa",1.91666666666667,7.58333333333333
260,41,0.866921864310187,4.33333333333333,"Johannesburg","Africa",1.91666666666667,7.58333333333333
265,41,0.86953937237923,4.41666666666667,"Johannesburg","Africa",1.91666666666667,7.58333333333333
270,41,0.872211519802895,4.5,"Johannesburg","Africa",1.91666666666667,7.58333333333333
275,41,0.874937464852098,4.58333333333333,"Johannesburg","Africa",1.91666666666667,7.58333333333333
280,41,0.877716418454039,4.66666666666667,"Johannesburg","Africa",1.91666666666667,7.58333333333333
285,41,0.880547640797529,4.75,"Johannesburg","Africa",1.91666666666667,7.58333333333333
290,41,0.883430438216483,4.83333333333333,"Johannesburg","Africa",1.91666666666667,7.58333333333333
295,41,0.886364160324631,4.91666666666667,"Johannesburg","Africa",1.91666666666667,7.58333333333333
300,41,0.889348197377485,5,"Johannesburg","Africa",1.91666666666667,7.58333333333333
305,41,0.892381977840265,5.08333333333333,"Johannesburg","Africa",1.91666666666667,7.58333333333333
310,41,0.895464966142759,5.16666666666667,"Johannesburg","Africa",1.91666666666667,7.58333333333333
315,41,0.898596660604156,5.25,"Johannesburg","Africa",1.91666666666667,7.58333333333333
320,41,0.901776591512636,5.33333333333333,"Johannesburg","Africa",1.91666666666667,7.58333333333333
325,41,0.905004319346097,5.41666666666667,"Johannesburg","Africa",1.91666666666667,7.58333333333333
330,41,0.908279433121768,5.5,"Johannesburg","Africa",1.91666666666667,7.58333333333333
335,41,0.911601548863699,5.58333333333333,"Johannesburg","Africa",1.91666666666667,7.58333333333333
340,41,0.914970308178194,5.66666666666667,"Johannesburg","Africa",1.91666666666667,7.58333333333333
345,41,0.918385376928227,5.75,"Johannesburg","Africa",1.91666666666667,7.58333333333333
350,41,0.921846443998743,5.83333333333333,"Johannesburg","Africa",1.91666666666667,7.58333333333333
355,41,0.925353220145498,5.91666666666667,"Johannesburg","Africa",1.91666666666667,7.58333333333333
360,41,0.928905436920802,6,"Johannesburg","Africa",1.91666666666667,7.58333333333333
365,41,0.932502845670121,6.08333333333333,"Johannesburg","Africa",1.91666666666667,7.58333333333333
370,41,0.936145216594034,6.16666666666667,"Johannesburg","Africa",1.91666666666667,7.58333333333333
375,41,0.939832337870584,6.25,"Johannesburg","Africa",1.91666666666667,7.58333333333333
380,41,0.943564014833419,6.33333333333333,"Johannesburg","Africa",1.91666666666667,7.58333333333333
385,41,0.94734006920161,6.41666666666667,"Johannesburg","Africa",1.91666666666667,7.58333333333333
390,41,0.951160338357316,6.5,"Johannesburg","Africa",1.91666666666667,7.58333333333333
395,41,0.955024674667846,6.58333333333333,"Johannesburg","Africa",1.91666666666667,7.58333333333333
400,41,0.958932944848902,6.66666666666667,"Johannesburg","Africa",1.91666666666667,7.58333333333333
405,41,0.962885029366124,6.75,"Johannesburg","Africa",1.91666666666667,7.58333333333333
410,41,0.966880821872226,6.83333333333333,"Johannesburg","Africa",1.91666666666667,7.58333333333333
415,41,0.97092022867728,6.91666666666667,"Johannesburg","Africa",1.91666666666667,7.58333333333333
420,41,0.975003168249866,7,"Johannesburg","Africa",1.91666666666667,7.58333333333333
425,41,0.979129570747032,7.08333333333333,"Johannesburg","Africa",1.91666666666667,7.58333333333333
430,41,0.983299377571108,7.16666666666667,"Johannesburg","Africa",1.91666666666667,7.58333333333333
435,41,0.987512540951629,7.25,"Johannesburg","Africa",1.91666666666667,7.58333333333333
440,41,0.991769023550711,7.33333333333333,"Johannesburg","Africa",1.91666666666667,7.58333333333333
445,41,0.99606879809038,7.41666666666667,"Johannesburg","Africa",1.91666666666667,7.58333333333333
450,41,1.00041184700045,7.5,"Johannesburg","Africa",1.91666666666667,7.58333333333333
455,41,1.00479816208565,7.58333333333333,"Johannesburg","Africa",1.91666666666667,7.58333333333333
460,41,1.00922774421081,7.66666666666667,"Johannesburg","Africa",1.91666666666667,7.58333333333333
465,41,1.01370060300295,7.75,"Johannesburg","Africa",1.91666666666667,7.58333333333333
470,41,1.01821675656936,7.83333333333333,"Johannesburg","Africa",1.91666666666667,7.58333333333333
475,41,1.0227762312305,7.91666666666667,"Johannesburg","Africa",1.91666666666667,7.58333333333333
480,41,1.02737906126707,8,"Johannesburg","Africa",1.91666666666667,7.58333333333333
485,41,1.03202528868021,8.08333333333333,"Johannesburg","Africa",1.91666666666667,7.58333333333333
490,41,1.03671496296421,8.16666666666667,"Johannesburg","Africa",1.91666666666667,7.58333333333333
495,41,1.0414481408909,8.25,"Johannesburg","Africa",1.91666666666667,7.58333333333333
500,41,1.04622488630513,8.33333333333333,"Johannesburg","Africa",1.91666666666667,7.58333333333333
505,41,1.05104526993066,8.41666666666667,"Johannesburg","Africa",1.91666666666667,7.58333333333333
510,41,1.05590936918587,8.5,"Johannesburg","Africa",1.91666666666667,7.58333333333333
515,41,1.06081726800883,8.58333333333333,"Johannesburg","Africa",1.91666666666667,7.58333333333333
520,41,1.0657690566911,8.66666666666667,"Johannesburg","Africa",1.91666666666667,7.58333333333333
525,41,1.07076483171983,8.75,"Johannesburg","Africa",1.91666666666667,7.58333333333333
530,41,1.07580469562775,8.83333333333333,"Johannesburg","Africa",1.91666666666667,7.58333333333333
535,41,1.0808887568506,8.91666666666667,"Johannesburg","Africa",1.91666666666667,7.58333333333333
540,41,1.08601712959158,9,"Johannesburg","Africa",1.91666666666667,7.58333333333333
545,41,1.09118993369247,9.08333333333333,"Johannesburg","Africa",1.91666666666667,7.58333333333333
550,41,1.09640729451113,9.16666666666667,"Johannesburg","Africa",1.91666666666667,7.58333333333333
555,41,1.10166934280495,9.25,"Johannesburg","Africa",1.91666666666667,7.58333333333333
560,41,1.10697621462004,9.33333333333333,"Johannesburg","Africa",1.91666666666667,7.58333333333333
565,41,1.1123280511858,9.41666666666667,"Johannesburg","Africa",1.91666666666667,7.58333333333333
570,41,1.11772499881467,9.5,"Johannesburg","Africa",1.91666666666667,7.58333333333333
575,41,1.12316720880676,9.58333333333333,"Johannesburg","Africa",1.91666666666667,7.58333333333333
580,41,1.12865483735909,9.66666666666667,"Johannesburg","Africa",1.91666666666667,7.58333333333333
585,41,1.13418804547931,9.75,"Johannesburg","Africa",1.91666666666667,7.58333333333333
590,41,1.13976699890363,9.83333333333333,"Johannesburg","Africa",1.91666666666667,7.58333333333333
595,41,1.14539186801872,9.91666666666667,"Johannesburg","Africa",1.91666666666667,7.58333333333333
600,41,1.15106282778748,10,"Johannesburg","Africa",1.91666666666667,7.58333333333333
605,41,1.15678005767842,10.0833333333333,"Johannesburg","Africa",1.91666666666667,7.58333333333333
610,41,1.16254374159859,10.1666666666667,"Johannesburg","Africa",1.91666666666667,7.58333333333333
615,41,1.16835406782971,10.25,"Johannesburg","Africa",1.91666666666667,7.58333333333333
620,41,1.17421122896761,10.3333333333333,"Johannesburg","Africa",1.91666666666667,7.58333333333333
625,41,1.18011542186458,10.4166666666667,"Johannesburg","Africa",1.91666666666667,7.58333333333333
630,41,1.18606684757469,10.5,"Johannesburg","Africa",1.91666666666667,7.58333333333333
635,41,1.19206571130185,10.5833333333333,"Johannesburg","Africa",1.91666666666667,7.58333333333333
640,41,1.19811222235052,10.6666666666667,"Johannesburg","Africa",1.91666666666667,7.58333333333333
645,41,1.20420659407896,10.75,"Johannesburg","Africa",1.91666666666667,7.58333333333333
650,41,1.21034904385487,10.8333333333333,"Johannesburg","Africa",1.91666666666667,7.58333333333333
655,41,1.21653979301342,10.9166666666667,"Johannesburg","Africa",1.91666666666667,7.58333333333333
660,41,1.22277906681748,11,"Johannesburg","Africa",1.91666666666667,7.58333333333333
665,41,1.22906709441992,11.0833333333333,"Johannesburg","Africa",1.91666666666667,7.58333333333333
670,41,1.23540410882807,11.1666666666667,"Johannesburg","Africa",1.91666666666667,7.58333333333333
675,41,1.24179034687008,11.25,"Johannesburg","Africa",1.91666666666667,7.58333333333333
680,41,1.24822604916315,11.3333333333333,"Johannesburg","Africa",1.91666666666667,7.58333333333333
685,41,1.25471146008362,11.4166666666667,"Johannesburg","Africa",1.91666666666667,7.58333333333333
690,41,1.2612468277388,11.5,"Johannesburg","Africa",1.91666666666667,7.58333333333333
695,41,1.26783240394042,11.5833333333333,"Johannesburg","Africa",1.91666666666667,7.58333333333333
700,41,1.27446844417972,11.6666666666667,"Johannesburg","Africa",1.91666666666667,7.58333333333333
705,41,1.28115520760416,11.75,"Johannesburg","Africa",1.91666666666667,7.58333333333333
710,41,1.28789295699547,11.8333333333333,"Johannesburg","Africa",1.91666666666667,7.58333333333333
715,41,1.29468195874929,11.9166666666667,"Johannesburg","Africa",1.91666666666667,7.58333333333333
720,41,1.30152248285609,12,"Johannesburg","Africa",1.91666666666667,7.58333333333333
725,41,1.30841480288347,12.0833333333333,"Johannesburg","Africa",1.91666666666667,7.58333333333333
730,41,1.31535919595974,12.1666666666667,"Johannesburg","Africa",1.91666666666667,7.58333333333333
735,41,1.32235594275874,12.25,"Johannesburg","Africa",1.91666666666667,7.58333333333333
740,41,1.32940532748586,12.3333333333333,"Johannesburg","Africa",1.91666666666667,7.58333333333333
745,41,1.33650763786517,12.4166666666667,"Johannesburg","Africa",1.91666666666667,7.58333333333333
750,41,1.34366316512779,12.5,"Johannesburg","Africa",1.91666666666667,7.58333333333333
755,41,1.3508722040012,12.5833333333333,"Johannesburg","Africa",1.91666666666667,7.58333333333333
760,41,1.35813505269966,12.6666666666667,"Johannesburg","Africa",1.91666666666667,7.58333333333333
765,41,1.36545201291566,12.75,"Johannesburg","Africa",1.91666666666667,7.58333333333333
770,41,1.37282338981232,12.8333333333333,"Johannesburg","Africa",1.91666666666667,7.58333333333333
775,41,1.38024949201673,12.9166666666667,"Johannesburg","Africa",1.91666666666667,7.58333333333333
780,41,1.38773063161421,13,"Johannesburg","Africa",1.91666666666667,7.58333333333333
785,41,1.3952671241435,13.0833333333333,"Johannesburg","Africa",1.91666666666667,7.58333333333333
790,41,1.40285928859276,13.1666666666667,"Johannesburg","Africa",1.91666666666667,7.58333333333333
795,41,1.41050744739641,13.25,"Johannesburg","Africa",1.91666666666667,7.58333333333333
800,41,1.41821192643283,13.3333333333333,"Johannesburg","Africa",1.91666666666667,7.58333333333333
805,41,1.42597305502283,13.4166666666667,"Johannesburg","Africa",1.91666666666667,7.58333333333333
810,41,1.4337911659288,13.5,"Johannesburg","Africa",1.91666666666667,7.58333333333333
815,41,1.44166659535478,13.5833333333333,"Johannesburg","Africa",1.91666666666667,7.58333333333333
820,41,1.44959968294707,13.6666666666667,"Johannesburg","Africa",1.91666666666667,7.58333333333333
825,41,1.45759077179565,13.75,"Johannesburg","Africa",1.91666666666667,7.58333333333333
830,41,1.4656402084363,13.8333333333333,"Johannesburg","Africa",1.91666666666667,7.58333333333333
835,41,1.47374834285328,13.9166666666667,"Johannesburg","Africa",1.91666666666667,7.58333333333333
840,41,1.48191552848281,14,"Johannesburg","Africa",1.91666666666667,7.58333333333333
845,41,1.49014212221702,14.0833333333333,"Johannesburg","Africa",1.91666666666667,7.58333333333333
850,41,1.49842848440868,14.1666666666667,"Johannesburg","Africa",1.91666666666667,7.58333333333333
855,41,1.5067749788764,14.25,"Johannesburg","Africa",1.91666666666667,7.58333333333333
860,41,1.51518197291051,14.3333333333333,"Johannesburg","Africa",1.91666666666667,7.58333333333333
865,41,1.52364983727947,14.4166666666667,"Johannesburg","Africa",1.91666666666667,7.58333333333333
870,41,1.53217894623682,14.5,"Johannesburg","Africa",1.91666666666667,7.58333333333333
875,41,1.54076967752878,14.5833333333333,"Johannesburg","Africa",1.91666666666667,7.58333333333333
880,41,1.54942241240224,14.6666666666667,"Johannesburg","Africa",1.91666666666667,7.58333333333333
885,41,1.55813753561344,14.75,"Johannesburg","Africa",1.91666666666667,7.58333333333333
890,41,1.56691543543701,14.8333333333333,"Johannesburg","Africa",1.91666666666667,7.58333333333333
895,41,1.57575650367559,14.9166666666667,"Johannesburg","Africa",1.91666666666667,7.58333333333333
900,41,1.58466113567,15,"Johannesburg","Africa",1.91666666666667,7.58333333333333
905,41,1.59362973030976,15.0833333333333,"Johannesburg","Africa",1.91666666666667,7.58333333333333
910,41,1.60266269004422,15.1666666666667,"Johannesburg","Africa",1.91666666666667,7.58333333333333
915,41,1.61176042089402,15.25,"Johannesburg","Africa",1.91666666666667,7.58333333333333
920,41,1.62092333246318,15.3333333333333,"Johannesburg","Africa",1.91666666666667,7.58333333333333
925,41,1.63015183795145,15.4166666666667,"Johannesburg","Africa",1.91666666666667,7.58333333333333
